Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Tickets_Sold,Rating
Air India,12-06-2022,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,4015,174,2
Air India,12-06-2023,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,4536,171,3
Air India,12-06-2024,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,4582,160,4
Air India,09-05-2022,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,10-05-2025 08:55,18h 25m,2 stops,No info,17413,129,4
Air India,09-05-2023,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,10-05-2025 08:55,18h 25m,2 stops,No info,19154,133,3
Air India,09-05-2024,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,10-05-2025 08:55,18h 25m,2 stops,No info,18388,149,4
Air India,24-06-2022,Delhi,Cochin,DEL ? JDH ? BOM ? COK,12:55,25-06-2025 19:15,30h 20m,2 stops,No info,15666,133,5
Air India,24-06-2023,Delhi,Cochin,DEL ? JDH ? BOM ? COK,12:55,25-06-2025 19:15,30h 20m,2 stops,No info,17546,146,2
Air India,24-06-2024,Delhi,Cochin,DEL ? JDH ? BOM ? COK,12:55,25-06-2025 19:15,30h 20m,2 stops,No info,17195,125,4
Air India,24-05-2022,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,25-05-2025 12:30,26h 40m,2 stops,No info,18584,161,4
Air India,24-05-2023,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,25-05-2025 12:30,26h 40m,2 stops,No info,20442,155,3
Air India,24-05-2024,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,25-05-2025 12:30,26h 40m,2 stops,No info,19625,172,3
Air India,27-03-2022,Delhi,Cochin,DEL ? MAA ? COK,06:05,28-03-2025 09:25,27h 20m,1 stop,No info,6446,139,4
Air India,27-03-2023,Delhi,Cochin,DEL ? MAA ? COK,06:05,28-03-2025 09:25,27h 20m,1 stop,No info,7219,127,5
Air India,27-03-2024,Delhi,Cochin,DEL ? MAA ? COK,06:05,28-03-2025 09:25,27h 20m,1 stop,No info,7075,132,5
Air India,06-04-2022,Banglore,Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,5859,133,4
Air India,06-04-2023,Banglore,Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,6503,137,4
Air India,06-04-2024,Banglore,Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,6568,149,3
Air India,06-03-2022,Mumbai,Hyderabad,BOM ? BBI ? HYD,12:00,07-03-2025 12:25,24h 25m,1 stop,No info,18659,107,4
Air India,06-03-2023,Mumbai,Hyderabad,BOM ? BBI ? HYD,12:00,07-03-2025 12:25,24h 25m,1 stop,No info,21084,104,4
Air India,06-03-2024,Mumbai,Hyderabad,BOM ? BBI ? HYD,12:00,07-03-2025 12:25,24h 25m,1 stop,No info,21295,113,3
Air India,09-06-2022,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,10-06-2025 19:15,23h,2 stops,No info,16856,170,4
Air India,09-06-2023,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,10-06-2025 19:15,23h,2 stops,No info,18879,160,4
Air India,09-06-2024,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,10-06-2025 19:15,23h,2 stops,No info,18501,165,3
Air India,06-06-2022,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,07-06-2025 11:05,16h 5m,1 stop,No info,7494,159,5
Air India,06-06-2023,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,07-06-2025 11:05,16h 5m,1 stop,No info,8243,164,2
Air India,06-06-2024,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,07-06-2025 11:05,16h 5m,1 stop,No info,7913,171,3
Air India,01-04-2022,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,7446,117,2
Air India,01-04-2023,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,8265,108,4
Air India,01-04-2024,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,8348,112,4
Air India,06-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,07-03-2025 19:15,23h 30m,2 stops,No info,15930,135,3
Air India,06-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,07-03-2025 19:15,23h 30m,2 stops,No info,15930,135,3
Air India,06-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,07-03-2025 19:15,23h 30m,2 stops,No info,17842,134,2
Air India,06-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,07-03-2025 19:15,23h 30m,2 stops,No info,17842,134,4
Air India,06-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,07-03-2025 19:15,23h 30m,2 stops,No info,17485,137,4
Air India,06-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,07-03-2025 19:15,23h 30m,2 stops,No info,17485,137,3
Air India,03-06-2022,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,10837,145,4
Air India,03-06-2023,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,12138,137,4
Air India,03-06-2024,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,11895,137,4
Air India,24-05-2022,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,20:25,14h 35m,2 stops,No info,13722,102,5
Air India,24-05-2023,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,20:25,14h 35m,2 stops,No info,15094,90,3
Air India,24-05-2024,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,20:25,14h 35m,2 stops,No info,14490,130,3
Air India,03-06-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,04-06-2025 19:15,21h 15m,2 stops,No info,12888,132,4
Air India,03-06-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,04-06-2025 19:15,21h 15m,2 stops,No info,14435,100,5
Air India,03-06-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,04-06-2025 19:15,21h 15m,2 stops,No info,14146,128,3
Air India,06-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,07-03-2025 19:15,26h 35m,2 stops,No info,15930,105,2
Air India,06-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,07-03-2025 19:15,26h 35m,2 stops,No info,15930,105,4
Air India,06-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,07-03-2025 19:15,26h 35m,2 stops,No info,17842,113,3
Air India,06-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,07-03-2025 19:15,26h 35m,2 stops,No info,17842,113,4
Air India,06-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,07-03-2025 19:15,26h 35m,2 stops,No info,17485,116,4
Air India,06-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,07-03-2025 19:15,26h 35m,2 stops,No info,17485,116,3
Air India,03-06-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,15334,131,3
Air India,03-06-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,17175,137,4
Air India,03-06-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,16831,124,5
Air India,24-06-2022,Delhi,Cochin,DEL ? TRV ? COK,05:15,25-06-2025 06:50,25h 35m,1 stop,No info,8298,102,4
Air India,24-06-2023,Delhi,Cochin,DEL ? TRV ? COK,05:15,25-06-2025 06:50,25h 35m,1 stop,No info,9293,90,3
Air India,24-06-2024,Delhi,Cochin,DEL ? TRV ? COK,05:15,25-06-2025 06:50,25h 35m,1 stop,No info,9108,112,4
Air India,01-04-2022,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,02-04-2025 01:20,15h 20m,2 stops,No info,12750,125,4
Air India,01-04-2022,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,02-04-2025 01:20,15h 20m,2 stops,No info,12750,125,3
Air India,01-04-2023,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,02-04-2025 01:20,15h 20m,2 stops,No info,14025,107,2
Air India,01-04-2023,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,02-04-2025 01:20,15h 20m,2 stops,No info,14025,107,5
Air India,01-04-2024,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,02-04-2025 01:20,15h 20m,2 stops,No info,13464,115,4
Air India,01-04-2024,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,02-04-2025 01:20,15h 20m,2 stops,No info,13464,115,4
Air India,12-06-2022,Delhi,Cochin,DEL ? LKO ? BOM ? COK,07:10,13-06-2025 07:40,24h 30m,2 stops,No info,15731,168,3
Air India,12-06-2023,Delhi,Cochin,DEL ? LKO ? BOM ? COK,07:10,13-06-2025 07:40,24h 30m,2 stops,No info,17619,179,4
Air India,12-06-2024,Delhi,Cochin,DEL ? LKO ? BOM ? COK,07:10,13-06-2025 07:40,24h 30m,2 stops,No info,17267,169,4
Air India,09-06-2022,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,10506,169,4
Air India,09-06-2023,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,11557,155,2
Air India,09-06-2024,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,11094,164,5
Air India,27-06-2022,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,6750,132,5
Air India,27-06-2023,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,7425,125,4
Air India,27-06-2024,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,7128,125,5
Air India,01-04-2022,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,2655,148,3
Air India,01-04-2023,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,3000,155,4
Air India,01-04-2024,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,3030,140,4
Air India,06-03-2022,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,07-03-2025 09:25,26h 20m,2 stops,No info,11577,131,4
Air India,06-03-2023,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,07-03-2025 09:25,26h 20m,2 stops,No info,12966,137,4
Air India,06-03-2024,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,07-03-2025 09:25,26h 20m,2 stops,No info,12707,136,3
Air India,12-06-2022,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,13-06-2025 08:55,27h 5m,2 stops,No info,15586,94,3
Air India,12-06-2023,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,13-06-2025 08:55,27h 5m,2 stops,No info,17145,89,3
Air India,12-06-2024,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,13-06-2025 08:55,27h 5m,2 stops,No info,16459,107,3
Air India,06-05-2022,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,12435,137,4
Air India,06-05-2023,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,13679,140,3
Air India,06-05-2024,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,13132,137,2
Air India,21-05-2022,Delhi,Cochin,DEL ? NAG ? BOM ? COK,05:55,22-05-2025 07:40,25h 45m,2 stops,No info,14541,125,4
Air India,21-05-2023,Delhi,Cochin,DEL ? NAG ? BOM ? COK,05:55,22-05-2025 07:40,25h 45m,2 stops,No info,16286,109,4
Air India,21-05-2024,Delhi,Cochin,DEL ? NAG ? BOM ? COK,05:55,22-05-2025 07:40,25h 45m,2 stops,No info,15960,117,5
Air India,06-06-2022,Delhi,Cochin,DEL ? CCU ? BOM ? COK,16:55,07-06-2025 19:15,26h 20m,2 stops,No info,17121,149,4
Air India,06-06-2023,Delhi,Cochin,DEL ? CCU ? BOM ? COK,16:55,07-06-2025 19:15,26h 20m,2 stops,No info,19175,132,3
Air India,06-06-2024,Delhi,Cochin,DEL ? CCU ? BOM ? COK,16:55,07-06-2025 19:15,26h 20m,2 stops,No info,18792,141,5
Air India,24-06-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,25-06-2025 19:15,21h 15m,2 stops,No info,11565,115,4
Air India,24-06-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,25-06-2025 19:15,21h 15m,2 stops,No info,11565,115,5
Air India,24-06-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,25-06-2025 19:15,21h 15m,2 stops,No info,11565,115,4
Air India,24-06-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,25-06-2025 19:15,21h 15m,2 stops,No info,12953,111,5
Air India,24-06-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,25-06-2025 19:15,21h 15m,2 stops,No info,12953,111,4
Air India,24-06-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,25-06-2025 19:15,21h 15m,2 stops,No info,12953,111,2
Air India,24-06-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,25-06-2025 19:15,21h 15m,2 stops,No info,12694,126,5
Air India,24-06-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,25-06-2025 19:15,21h 15m,2 stops,No info,12694,126,2
Air India,24-06-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,25-06-2025 19:15,21h 15m,2 stops,No info,12694,126,4
Air India,03-03-2022,Delhi,Cochin,DEL ? MAA ? COK,09:45,04-03-2025 09:25,23h 40m,1 stop,No info,30255,154,5
Air India,03-03-2023,Delhi,Cochin,DEL ? MAA ? COK,09:45,04-03-2025 09:25,23h 40m,1 stop,No info,33885,142,3
Air India,03-03-2024,Delhi,Cochin,DEL ? MAA ? COK,09:45,04-03-2025 09:25,23h 40m,1 stop,No info,33207,153,3
Air India,09-03-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,10-03-2025 19:15,32h 20m,2 stops,No info,22015,118,3
Air India,09-03-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,10-03-2025 19:15,32h 20m,2 stops,No info,24656,127,3
Air India,09-03-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,10-03-2025 19:15,32h 20m,2 stops,No info,24163,128,4
Air India,09-04-2022,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,10-04-2025 11:05,16h 5m,1 stop,No info,5693,149,4
Air India,09-04-2023,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,10-04-2025 11:05,16h 5m,1 stop,No info,6262,130,2
Air India,09-04-2024,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,10-04-2025 11:05,16h 5m,1 stop,No info,6012,138,5
Air India,01-04-2022,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,11341,121,4
Air India,01-04-2023,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,12476,103,4
Air India,01-04-2024,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,11977,129,5
Air India,12-06-2022,Kolkata,Banglore,CCU ? BOM ? BLR,16:50,13-06-2025 11:10,18h 20m,1 stop,No info,10249,127,2
Air India,12-06-2023,Kolkata,Banglore,CCU ? BOM ? BLR,16:50,13-06-2025 11:10,18h 20m,1 stop,No info,11274,149,4
Air India,12-06-2024,Kolkata,Banglore,CCU ? BOM ? BLR,16:50,13-06-2025 11:10,18h 20m,1 stop,No info,10823,131,4
Air India,09-06-2022,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,5717,131,5
Air India,09-06-2023,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,6289,145,4
Air India,09-06-2024,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,6100,128,3
Air India,12-05-2022,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,7711,142,5
Air India,12-05-2023,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,8559,134,3
Air India,12-05-2024,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,8644,126,5
Air India,21-03-2022,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,7185,134,5
Air India,21-03-2023,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,8048,133,3
Air India,21-03-2024,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,7887,147,4
Air India,15-06-2022,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5078,158,2
Air India,15-06-2023,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5586,172,4
Air India,15-06-2024,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5362,173,4
Air India,09-06-2022,Delhi,Cochin,DEL ? BOM ? COK,20:00,10-06-2025 07:40,11h 40m,1 stop,No info,10546,170,4
Air India,09-06-2023,Delhi,Cochin,DEL ? BOM ? COK,20:00,10-06-2025 07:40,11h 40m,1 stop,No info,11812,168,5
Air India,09-06-2024,Delhi,Cochin,DEL ? BOM ? COK,20:00,10-06-2025 07:40,11h 40m,1 stop,No info,11576,161,4
Air India,09-05-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,12160,126,3
Air India,09-05-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,12160,126,4
Air India,09-05-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,13619,101,4
Air India,09-05-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,13619,101,5
Air India,09-05-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,13347,115,4
Air India,09-05-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,13347,115,5
Air India,18-05-2022,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,19-05-2025 01:20,18h 20m,2 stops,No info,16995,169,3
Air India,18-05-2022,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,19-05-2025 01:20,18h 20m,2 stops,No info,16995,169,2
Air India,18-05-2023,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,19-05-2025 01:20,18h 20m,2 stops,No info,18695,175,5
Air India,18-05-2023,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,19-05-2025 01:20,18h 20m,2 stops,No info,18695,175,5
Air India,18-05-2024,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,19-05-2025 01:20,18h 20m,2 stops,No info,17947,161,5
Air India,18-05-2024,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,19-05-2025 01:20,18h 20m,2 stops,No info,17947,161,2
Air India,06-05-2022,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,5717,138,5
Air India,06-05-2023,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,6289,141,3
Air India,06-05-2024,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,6100,145,3
Air India,09-06-2022,Delhi,Cochin,DEL ? BOM ? COK,21:00,10-06-2025 19:15,22h 15m,1 stop,No info,10546,162,4
Air India,09-06-2023,Delhi,Cochin,DEL ? BOM ? COK,21:00,10-06-2025 19:15,22h 15m,1 stop,No info,11812,175,4
Air India,09-06-2024,Delhi,Cochin,DEL ? BOM ? COK,21:00,10-06-2025 19:15,22h 15m,1 stop,No info,11576,174,3
Air India,01-06-2022,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,13020,151,2
Air India,01-06-2023,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,14583,145,4
Air India,01-06-2024,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,14291,139,5
Air India,24-03-2022,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,39134,135,3
Air India,24-03-2023,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,43047,130,3
Air India,24-03-2024,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,41326,135,4
Air India,03-06-2022,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,04-06-2025 07:40,19h 40m,2 stops,No info,10837,122,2
Air India,03-06-2023,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,04-06-2025 07:40,19h 40m,2 stops,No info,12138,125,5
Air India,03-06-2024,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,04-06-2025 07:40,19h 40m,2 stops,No info,11895,122,5
Air India,06-03-2022,Delhi,Cochin,DEL ? BOM ? COK,09:00,07-03-2025 07:40,22h 40m,1 stop,No info,18747,141,4
Air India,06-03-2023,Delhi,Cochin,DEL ? BOM ? COK,09:00,07-03-2025 07:40,22h 40m,1 stop,No info,20997,140,3
Air India,06-03-2024,Delhi,Cochin,DEL ? BOM ? COK,09:00,07-03-2025 07:40,22h 40m,1 stop,No info,20577,143,4
Air India,09-05-2022,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5078,165,4
Air India,09-05-2023,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5586,162,5
Air India,09-05-2024,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5362,164,4
Air India,24-05-2022,Kolkata,Banglore,CCU ? DEL ? BLR,07:00,20:25,13h 25m,1 stop,No info,12756,166,4
Air India,24-05-2023,Kolkata,Banglore,CCU ? DEL ? BLR,07:00,20:25,13h 25m,1 stop,No info,14032,158,4
Air India,24-05-2024,Kolkata,Banglore,CCU ? DEL ? BLR,07:00,20:25,13h 25m,1 stop,No info,13471,156,4
Air India,06-06-2022,Delhi,Cochin,DEL ? MAA ? COK,06:05,07-06-2025 09:25,27h 20m,1 stop,No info,10017,170,5
Air India,06-06-2023,Delhi,Cochin,DEL ? MAA ? COK,06:05,07-06-2025 09:25,27h 20m,1 stop,No info,11219,166,4
Air India,06-06-2024,Delhi,Cochin,DEL ? MAA ? COK,06:05,07-06-2025 09:25,27h 20m,1 stop,No info,10995,174,4
Air India,18-05-2022,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,5717,128,3
Air India,18-05-2023,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,6289,139,4
Air India,18-05-2024,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,6100,129,4
Air India,09-04-2022,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,8407,130,3
Air India,09-04-2023,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,9416,146,2
Air India,09-04-2024,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,9228,127,4
Air India,03-06-2022,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,04-06-2025 19:15,23h,2 stops,No info,16856,168,4
Air India,03-06-2023,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,04-06-2025 19:15,23h,2 stops,No info,18879,163,4
Air India,03-06-2024,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,04-06-2025 19:15,23h,2 stops,No info,18501,168,3
Air India,21-05-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,22-05-2025 19:15,26h,2 stops,No info,15081,166,2
Air India,21-05-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,22-05-2025 19:15,26h,2 stops,No info,15081,166,2
Air India,21-05-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,22-05-2025 19:15,26h,2 stops,No info,15081,166,4
Air India,21-05-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,22-05-2025 19:15,26h,2 stops,No info,16891,164,3
Air India,21-05-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,22-05-2025 19:15,26h,2 stops,No info,16891,164,3
Air India,21-05-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,22-05-2025 19:15,26h,2 stops,No info,16891,164,2
Air India,21-05-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,22-05-2025 19:15,26h,2 stops,No info,16553,167,2
Air India,21-05-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,22-05-2025 19:15,26h,2 stops,No info,16553,167,4
Air India,21-05-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,22-05-2025 19:15,26h,2 stops,No info,16553,167,4
Air India,06-06-2022,Kolkata,Banglore,CCU ? DEL ? BLR,07:00,20:25,13h 25m,1 stop,No info,12499,162,3
Air India,06-06-2023,Kolkata,Banglore,CCU ? DEL ? BLR,07:00,20:25,13h 25m,1 stop,No info,13749,169,3
Air India,06-06-2024,Kolkata,Banglore,CCU ? DEL ? BLR,07:00,20:25,13h 25m,1 stop,No info,13199,165,3
Air India,01-05-2022,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,02-05-2025 08:55,23h 5m,2 stops,No info,16204,166,4
Air India,01-05-2022,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,02-05-2025 08:55,23h 5m,2 stops,No info,16204,166,3
Air India,01-05-2023,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,02-05-2025 08:55,23h 5m,2 stops,No info,17824,170,3
Air India,01-05-2023,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,02-05-2025 08:55,23h 5m,2 stops,No info,17824,170,2
Air India,01-05-2024,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,02-05-2025 08:55,23h 5m,2 stops,No info,17111,170,4
Air India,01-05-2024,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,02-05-2025 08:55,23h 5m,2 stops,No info,17111,170,3
Air India,18-05-2022,Delhi,Cochin,DEL ? COK,14:10,17:10,3h,non-stop,No info,8735,125,4
Air India,18-05-2023,Delhi,Cochin,DEL ? COK,14:10,17:10,3h,non-stop,No info,9783,127,4
Air India,18-05-2024,Delhi,Cochin,DEL ? COK,14:10,17:10,3h,non-stop,No info,9587,128,3
Air India,24-05-2022,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,25-05-2025 12:30,30h 40m,2 stops,No info,15586,97,5
